FID,AFFGEOID,TRACTCE,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
-1,1400000US42097082200,82200,42, Pennsylvania,PA,42097, Northumberland,42097082200,"Census Tract 822, Northumberland County, Pennsylvania",1.0116023,3647,197,1633,102,1400,106,841,292,185,90,19613,4869,415,114,687,115,1014,142,548,119,303,124.9,375,335.8,14,43.6,200,79.1,15,19,0,14.1,256,86,187,105,24.5,8.3,11.8,5.6,19613,4869,17.9,4.7,18.8,3,27.8,3.6,15.8,3.3,21.6,8.8,10.3,9.2,0.4,1.3,12.2,4.8,0.9,1.2,0,1,18.3,5.8,5.1,2.9,0.824,0.7861,0.8001,0.8492,3.2593,0.8586,0.7006,0.8974,0.6716,0.9406,3.2102,0.986,0.4841,0.4443,0.9285,0.472,0.7764,0.5749,0,0.7876,0.8787,3.0177,0.8131,10.4157,0.9102,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,485,197,14,5.5,5522
-1,1400000US42043020600,20600,42, Pennsylvania,PA,42043, Dauphin,42043020600,"Census Tract 206, Dauphin County, Pennsylvania",0.14719598,1395,266,595,51,492,67,312,161,149,70,15520,3297,178,84,248,93,372,150,188,61,105,53.6,1067,302,43,52,65,35.7,0,10,0,14.1,138,50,126,117,24.6,11.6,25,10.1,15520,3297,19.6,7.4,17.8,6.5,26.7,9.5,14.8,5.2,21.3,10.5,76.5,16,3.4,4.1,10.9,5.9,0,4.1,0,2.9,28,9.6,9,8.2,0.8252,0.9748,0.9018,0.8812,3.583,0.9233,0.6334,0.8623,0.5989,0.9366,3.0311,0.9658,0.9154,0.866,1.7814,0.9303,0.7522,0,0,0.8666,0.9229,2.5417,0.6057,10.9372,0.9431,0,1,1,0,2,0,0,0,1,1,1,0,1,0,0,0,0,1,1,5,161,73,12.7,5.4,1300
-1,1400000US42071000500,500,42, Pennsylvania,PA,42071, Lancaster,42071000500,"Census Tract 5, Lancaster County, Pennsylvania",0.33670411,4802,680,1748,70,1559,135,841,439,341,196,17048,3121,222,91,261,55,703,145,414,142,175,82.5,1332,811.6,72,92.4,63,54.8,9,15,27,43.2,238,91,1384,560,24.6,11.3,13.1,7,17048,3121,10,4.4,5.4,1.5,14.6,2.2,8.6,3,11.2,5.2,27.7,16.4,1.6,2,3.6,3.1,0.5,0.9,1.7,2.8,15.3,5.8,28.8,10.9,0.8252,0.8234,0.8645,0.5084,3.0215,0.8132,0.032,0.107,0.1561,0.7444,1.0395,0.0634,0.7525,0.7357,1.4882,0.7914,0.5149,0.4997,0.746,0.7385,0.9695,3.4686,0.9356,9.0178,0.7791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,601,216,12.5,4.9,4815
-1,1400000US42069101100,101100,42, Pennsylvania,PA,42069, Lackawanna,42069101100,"Census Tract 1011, Lackawanna County, Pennsylvania",0.39182172,2644,303,1188,91,1082,102,649,272,225,98,19115,2829,291,109,352,46,517,118,594,243,81,50.7,279,445.8,12,42.7,0,14.1,0,10,0,14.1,142,91,0,10,24.6,9.1,16.9,7.3,19115,2829,15.1,5.2,13.3,2.3,19.6,3.9,22.5,8.2,7.5,4.6,10.6,16.8,0.5,1.7,0,1.2,0,2.1,0,1.3,13.1,8.3,0,0.4,0.8252,0.8968,0.8138,0.7674,3.3033,0.8664,0.2988,0.3738,0.9359,0.5361,2.1446,0.5759,0.4928,0.4677,0.9605,0.4953,0,0,0,0.6959,0,0.6959,0.0348,7.1043,0.4903,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,459,163,17.4,6.3,1288
-1,1400000US42065950700,950700,42, Pennsylvania,PA,42065, Jefferson,42065950700,"Census Tract 9507, Jefferson County, Pennsylvania",1.46477717,2746,23,1332,70,1192,55,673,156,106,49,19819,1793,183,53,460,47,549,52,506,105,118,40.8,32,50.5,0,40,77,43.8,100,43,0,14.1,170,49,10,12,24.6,5.7,7.9,3.4,19819,1793,9.5,2.8,16.8,1.7,20,1.9,18.4,3.8,9.9,3.4,1.2,1.8,0,1.5,5.8,3.3,7.5,3.2,0,1.2,14.3,4.1,0.4,0.4,0.8252,0.5258,0.7932,0.4795,2.6237,0.7168,0.5473,0.4086,0.8172,0.6869,2.4599,0.7631,0.0438,0,0.0438,0.0261,0.6098,0.8078,0,0.7192,0.5127,2.6496,0.6567,7.777,0.6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,80,9.8,2.9,2675
-1,1400000US42081000100,100,42, Pennsylvania,PA,42081, Lycoming,42081000100,"Census Tract 1, Lycoming County, Pennsylvania",0.96324302,3568,250,1510,61,1420,75,874,338,146,71,23197,3116,173,86,615,59,955,196,675,193,222,97,500,431.7,0,40,39,28.7,0,10,33,41.8,91,74,34,21,24.6,8.8,8.8,4.3,23197,3116,7.5,3.7,17.2,1.8,26.8,5.2,19,4.8,15.6,6.8,14,12.1,0,1.2,2.6,1.9,0,1.6,2.3,2.9,6.4,5.1,1,0.6,0.8252,0.6154,0.6583,0.3402,2.4391,0.6665,0.5796,0.8654,0.8414,0.8616,3.148,0.9823,0.5756,0,0.5756,0.2683,0.4571,0,0.8237,0.4543,0.6511,2.3862,0.5286,8.5489,0.7237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,112,8.8,3.2,3606
-1,1400000US42079218000,218000,42, Pennsylvania,PA,42079, Luzerne,42079218000,"Census Tract 2180, Luzerne County, Pennsylvania",5.17162857,4183,267,1876,94,1707,107,1006,274,148,72,23130,3055,394,127,796,102,885,135,714,152,193,74.7,293,406.1,15,45.6,78,41.2,77,59,6,14.9,251,90,109,81,24.7,6.4,7.8,3.8,23130,3055,13.1,4.1,19,2.7,21.2,2.9,17.5,3.5,11.3,4.3,7,9.7,0.4,1.2,4.2,2.2,4.1,3.1,0.4,0.9,14.7,5.1,2.6,1.9,0.8268,0.5162,0.6633,0.6878,2.6941,0.7372,0.7167,0.5177,0.7795,0.7481,2.7621,0.885,0.3722,0.4251,0.7973,0.398,0.5426,0.7394,0.3818,0.7251,0.7892,3.1782,0.866,9.4317,0.8257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,101,5.9,2.4,4027
-1,1400000US42045402300,402300,42, Pennsylvania,PA,42045, Delaware,42045402300,"Census Tract 4023, Delaware County, Pennsylvania",0.28928924,3504,315,1612,93,1480,104,866,354,184,79,23745,3164,194,106,285,54,716,215,312,139,343,98.5,3455,317.3,57,55.4,290,119.8,0,10,81,63.2,246,97,0,10,24.7,9.2,10,4.4,23745,3164,8.3,4.3,8.1,1.8,20.4,5.9,8.9,4,23.2,6.5,98.6,1.8,1.7,1.7,18,7.4,0,1.5,5.5,4.2,16.6,6.5,0,0.3,0.8268,0.7043,0.6267,0.3983,2.5561,0.6993,0.0821,0.4537,0.1744,0.9543,1.6645,0.2817,0.9857,0.7491,1.7348,0.9108,0.8573,0,0.9652,0.7603,0,2.5827,0.6269,8.5381,0.7209,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,3,852,329,24.3,8.3,1536
-1,1400000US42129803902,803902,42, Pennsylvania,PA,42129, Westmoreland,42129803902,"Census Tract 8039.02, Westmoreland County, Pennsylvania",1.03528271,3843,281,1728,81,1526,108,774,295,119,66,24703,5429,119,65,545,190,633,115,659,227,197,74.1,596,411,0,40,431,123.8,7,12,13,22.4,248,102,832,230,24.7,8.3,6.3,3.5,24703,5429,5.4,2.9,14.2,4.5,16.5,2.7,17.1,5.3,12.9,4.8,15.5,10.6,0,1.1,24.9,7.1,0.4,0.7,0.9,1.5,16.3,6.4,21.6,5.8,0.8268,0.347,0.5782,0.2077,1.9598,0.5022,0.3629,0.1648,0.759,0.805,2.0917,0.5438,0.6032,0,0.6032,0.2851,0.9148,0.4801,0.5507,0.7568,0.9618,3.6642,0.967,8.3189,0.6915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,377,175,9.8,4.5,5004
-1,1400000US42079215200,215200,42, Pennsylvania,PA,42079, Luzerne,42079215200,"Census Tract 2152, Luzerne County, Pennsylvania",2.86454556,2969,17,1453,159,1294,132,725,323,104,69,24424,3945,202,78,493,76,574,201,304,100,123,69.6,700,269.5,64,65.3,163,63.7,13,21,0,14.1,87,42,25,13,24.8,11,6.3,4.1,24424,3945,9.5,3.9,16.6,2.6,19.3,6.8,10.3,3.4,9.5,5.3,23.6,9.1,2.4,2.4,11.2,4.2,0.9,1.5,0,1.1,6.7,3,0.8,0.4,0.8277,0.347,0.5926,0.4795,2.2468,0.6017,0.5292,0.3542,0.2587,0.6698,1.8119,0.3675,0.7174,0.8144,1.5317,0.8106,0.7572,0.5749,0,0.4705,0.6343,2.4369,0.5504,8.0273,0.6436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,84,6.8,2.9,9573
-1,1400000US42089300700,300700,42, Pennsylvania,PA,42089, Monroe,42089300700,"Census Tract 3007, Monroe County, Pennsylvania",1.28265671,5213,412,1557,125,1293,129,864,362,545,163,15277,1942,268,82,653,109,580,132,620,136,130,78.3,1854,594.1,46,67.7,310,93.2,0,15,0,21.2,240,84,1776,290,24.9,9.4,22,6.4,15277,1942,13,3.9,12.5,2.2,11.1,2.4,12.2,2.5,10.1,6,35.6,11,0.9,1.3,19.9,5.8,0,1.6,0,1.6,18.6,6.2,34.1,4.9,0.828,0.9555,0.9058,0.685,3.3744,0.8824,0.2484,0.0525,0.4005,0.6965,1.398,0.1542,0.8025,0.6011,1.4036,0.7509,0.879,0,0,0.7914,0.9761,2.6465,0.6555,8.8225,0.7597,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,546,172,10.7,3.3,12998
-1,1400000US42069102000,102000,42, Pennsylvania,PA,42069, Lackawanna,42069102000,"Census Tract 1020, Lackawanna County, Pennsylvania",0.17203315,2310,279,1066,61,894,89,576,193,103,48,15441,2127,230,93,335,91,664,175,372,92,145,63.1,738,384.1,98,61.5,45,37.5,5,9,6,13.5,136,56,6,5,24.9,7.4,9.6,4.3,15441,2127,16.3,6.4,14.5,3.8,28.7,6.7,16.1,4,16.2,6.9,31.9,16.2,4.7,2.9,4.2,3.5,0.5,0.8,0.7,1.5,15.2,5.9,0.3,0.2,0.828,0.6785,0.9043,0.8072,3.218,0.8514,0.3815,0.916,0.69,0.8728,2.8604,0.9185,0.7826,0.9055,1.6881,0.8837,0.5448,0.4997,0.4876,0.7354,0.4652,2.7326,0.6984,10.4991,0.9152,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,415,162,18,6.6,2128
-1,1400000US42075000500,500,42, Pennsylvania,PA,42075, Lebanon,42075000500,"Census Tract 5, Lebanon County, Pennsylvania",0.75829081,3691,284,1529,82,1463,93,918,308,157,90,20515,2255,481,139,587,80,917,160,517,139,283,79.4,1235,355.6,244,123.9,135,65.2,0,10,7,14.9,245,97,1,2,24.9,7.5,8.4,4.6,20515,2255,20.1,5.6,15.9,2.2,24.8,3.9,14,3.4,19.3,5.3,33.5,9.3,7.1,3.6,8.8,4.2,0,1.6,0.5,1,16.7,6.3,0,0.1,0.828,0.5805,0.7672,0.8899,3.0657,0.8235,0.4804,0.7845,0.5373,0.9185,2.7208,0.8688,0.7917,0.9331,1.7248,0.9049,0.7068,0,0.4173,0.7634,0.2264,2.1138,0.3856,9.6251,0.8467,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,221,82,6,2.1,3415
-1,1400000US42101004201,4201,42, Pennsylvania,PA,42101, Philadelphia,42101004201,"Census Tract 42.01, Philadelphia County, Pennsylvania",0.13964537,5659,457,2220,57,1977,164,1410,445,584,274,21038,2775,835,234,665,130,1164,225,1067,309,128,72.6,1516,675.2,262,133,39,48.4,0,15,77,65.8,450,138,0,15,24.9,7.4,20.4,8,21038,2775,21.5,5.1,11.8,2.2,20.6,3.6,18.9,4.8,6.5,3.6,26.8,11.7,5,2.5,1.8,2.2,0,1.1,3.9,3.3,22.8,6.7,0,0.3,0.828,0.9428,0.7491,0.9061,3.426,0.8939,0.209,0.4658,0.8364,0.4484,1.9596,0.4562,0.7453,0.9108,1.6561,0.8703,0.3999,0,0.9204,0.8284,0,2.1486,0.4014,9.1903,0.8001,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,732,270,12.9,4.5,3280
-1,1400000US42003180700,180700,42, Pennsylvania,PA,42003, Allegheny,42003180700,"Census Tract 1807, Allegheny County, Pennsylvania",0.15169523,2210,189,1159,22,985,66,541,196,68,32,25416,3747,117,46,248,53,376,101,258,74,55,46.1,512,263.8,12,39.6,85,38.3,5,7,9,16.4,217,63,19,14,24.9,8.2,5.6,2.7,25416,3747,7.9,3.1,11.2,2.6,17,4.3,11.8,3.6,5.6,4.7,23.2,11.8,0.6,1.8,7.3,3.3,0.4,0.6,0.9,1.7,22,6,0.9,0.6,0.828,0.269,0.5447,0.366,2.0077,0.5194,0.1819,0.1887,0.3616,0.3623,1.0945,0.0703,0.7121,0.496,1.208,0.6356,0.662,0.4801,0.5672,0.8228,0.639,3.171,0.865,7.4813,0.5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,104,13.1,4.6,751
-1,1400000US42051263300,263300,42, Pennsylvania,PA,42051, Fayette,42051263300,"Census Tract 2633, Fayette County, Pennsylvania",3.75243576,1560,157,733,50,662,55,388,99,101,37,19007,2035,110,38,260,55,265,57,335,71,32,17.8,106,214.4,2,38.8,0,14.1,139,41,0,14.1,35,17,1,3,25,6.3,15.4,5.2,19007,2035,9.5,3.1,16.7,3.6,17,3.2,21.5,4.1,4.8,2.7,6.8,13.7,0.1,2.7,0,1.9,19,5.5,0,2.1,5.3,2.5,0.1,0.2,0.8296,0.8756,0.8173,0.4795,3.002,0.8088,0.5379,0.1869,0.9173,0.287,1.9291,0.4372,0.3644,0.2733,0.6377,0.3097,0,0.9602,0,0.3778,0.2777,1.6157,0.1987,7.1845,0.5075,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,170,61,10.9,3.4,676
-1,1400000US42101011400,11400,42, Pennsylvania,PA,42101, Philadelphia,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",0.37565678,7503,816,3068,72,2795,158,1872,688,458,274,19447,3168,626,230,1082,222,1799,485,872,245,523,220.4,7398,820.4,64,90.5,390,185.9,10,16,0,21.2,1035,259,37,35,25,8.5,14.7,8.3,19447,3168,12.8,4.5,14.4,3.3,24,5.9,11.6,3.7,18.7,7.8,98.6,2.1,0.9,1.3,12.7,6.1,0.3,0.5,0,0.8,37,8.7,0.5,0.5,0.8296,0.8601,0.8023,0.6748,3.1667,0.8411,0.3753,0.7317,0.3455,0.9108,2.3632,0.7108,0.9854,0.6023,1.5877,0.8383,0.7836,0.4695,0,0.9164,0.5557,2.7251,0.6922,9.8427,0.8655,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,3,1331,530,17.7,6.4,3916
-1,1400000US42005951100,951100,42, Pennsylvania,PA,42005, Armstrong,42005951100,"Census Tract 9511, Armstrong County, Pennsylvania",0.99634239,3977,16,2273,155,1917,144,957,293,152,92,21448,2958,422,123,731,138,802,138,944,218,186,80.5,129,66.9,76,77.5,367,103.1,47,47,11,19.7,518,167,176,73,25,7.6,8.6,5.3,21448,2958,15.1,4.3,18.4,3.5,20.2,3.5,24.5,5.6,9.7,4.1,3.2,1.7,2,2.1,16.1,4.4,2.1,2.1,0.6,1,27,7.8,4.4,1.8,0.8296,0.5992,0.7362,0.7674,2.9324,0.7982,0.6738,0.4275,0.9599,0.6766,2.7379,0.8759,0.1884,0.7833,0.9717,0.5059,0.8349,0.6676,0.4527,0.8601,0.8588,3.6741,0.968,10.3161,0.9024,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,235,102,6.1,2.7,5401
-1,1400000US42045404400,404400,42, Pennsylvania,PA,42045, Delaware,42045404400,"Census Tract 4044, Delaware County, Pennsylvania",0.21788276,1545,220,758,45,693,53,387,172,131,62,21530,3484,194,67,293,100,180,84,285,90,53,36.2,955,291.3,11,39.3,100,55.6,0,10,0,14.1,137,50,117,144,25,9.2,15.1,7,21530,3484,16.5,5.3,19,6.3,11.7,5.2,18.4,6.2,7.6,5.2,61.8,16.7,0.7,2.6,13.2,7.3,0,3.2,0,2,19.8,7.1,7.6,9.3,0.8296,0.8697,0.7319,0.8144,3.2455,0.8561,0.7167,0.0563,0.8172,0.5504,2.1405,0.5734,0.885,0.5541,1.4391,0.7705,0.791,0,0,0.8041,0.9117,2.5068,0.5849,9.332,0.8151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,164,78,10.6,4.9,919
-1,1400000US42045406300,406300,42, Pennsylvania,PA,42045, Delaware,42045406300,"Census Tract 4063, Delaware County, Pennsylvania",0.6488448,3248,22,1207,134,1125,132,808,245,158,71,17350,2042,450,117,352,81,1036,171,598,157,279,84.6,1691,275.9,25,43.2,64,33.5,0,10,44,40.3,241,73,14,8,25.1,7.7,11.2,4.8,17350,2042,23.4,6.2,10.8,2.5,31.9,5.3,18.4,4.8,24.8,6.9,52.1,8.5,0.8,1.4,5.3,2.7,0,2,3.9,3.5,21.4,5.8,0.4,0.2,0.8308,0.7615,0.8595,0.9244,3.3763,0.8827,0.167,0.9624,0.8172,0.9646,2.9111,0.9381,0.8598,0.5852,1.445,0.7727,0.5924,0,0.922,0.8178,0.5348,2.8669,0.7531,10.5993,0.9215,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,1,4,402,132,12.4,4.1,2540
-1,1400000US42003463900,463900,42, Pennsylvania,PA,42003, Allegheny,42003463900,"Census Tract 4639, Allegheny County, Pennsylvania",0.38950472,2663,217,1441,109,1232,105,668,235,150,87,18203,1962,225,95,366,46,555,83,737,158,266,82.2,559,335.6,0,40,72,39.7,0,10,13,23.3,384,113,20,45,25.1,9.1,10.1,5.9,18203,1962,11.9,5,13.7,1.5,20.8,2.6,27.7,5.7,21.6,6.4,21,12.5,0,1.6,5,2.7,0,1.7,1.1,1.9,31.2,8.7,0.8,1.7,0.8308,0.7105,0.8395,0.6234,3.0043,0.8098,0.3284,0.4897,0.9851,0.9394,2.7425,0.879,0.6881,0,0.6881,0.3364,0.5793,0,0.6007,0.8887,0.6206,2.6894,0.6735,9.1243,0.7926,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,364,157,13.7,6,1531
-1,1400000US42003561900,561900,42, Pennsylvania,PA,42003, Allegheny,42003561900,"Census Tract 5619, Allegheny County, Pennsylvania",0.41730985,2666,320,1195,53,1062,83,601,227,260,127,19681,3321,349,115,792,149,416,113,606,129,178,79.2,2363,354.7,0,40,165,59.4,0,10,31,49,331,92,284,150,25.1,9.9,22.2,10.8,19681,3321,17.1,5.1,29.7,4.7,15.6,3.8,25.3,6.1,16.8,7.3,88.6,8,0,1.6,13.8,4.9,0,2.1,2.9,4.6,31.2,7.7,10.7,5.5,0.8308,0.9568,0.7982,0.8293,3.4151,0.893,0.9764,0.1318,0.9689,0.8831,2.9602,0.9509,0.9453,0,0.9453,0.4857,0.801,0,0.8734,0.8887,0.9313,3.4944,0.9422,10.815,0.9368,0,1,0,0,1,1,0,1,0,2,1,0,1,0,0,0,0,1,1,5,275,85,11.5,3.2,1066
-1,1400000US42101037800,37800,42, Pennsylvania,PA,42101, Philadelphia,42101037800,"Census Tract 378, Philadelphia County, Pennsylvania",1.45177788,2088,276,1162,57,962,121,524,221,196,104,29016,5744,418,162,246,92,234,96,353,127,52,49,463,415.1,26,43.9,13,23.3,0,10,30,42.4,201,79,9,9,25.1,9.2,15.5,7.6,29016,5744,24.3,7.4,11.8,4,11.2,4.4,17,5.4,5.4,5.1,22.2,19.7,1.3,2.2,1.1,2,0,2.1,3.1,4.4,20.9,8.1,0.4,0.4,0.8308,0.8787,0.3758,0.9285,3.0138,0.812,0.209,0.0529,0.7528,0.3417,1.3563,0.139,0.7002,0.7006,1.4008,0.7484,0.3396,0,0.8859,0.8116,0.5348,2.5718,0.6216,8.3428,0.6946,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408,162,19.6,6.9,4110
-1,1400000US42101027500,27500,42, Pennsylvania,PA,42101, Philadelphia,42101027500,"Census Tract 275, Philadelphia County, Pennsylvania",0.23429635,4990,524,1766,29,1634,86,1254,414,434,164,17935,2023,649,166,356,91,1483,292,809,181,356,121.2,4630,535,380,156.9,29,49,0,10,33,39.3,274,90,4,6,25.2,7.9,17.3,6.4,17935,2023,21.3,4.6,7.1,1.9,29.7,5,16.2,3.5,21.8,7.3,92.8,4.5,8.3,3.3,1.6,2.8,0,1.4,2,2.4,16.8,5.5,0.1,0.1,0.8321,0.9008,0.8454,0.9036,3.4819,0.9043,0.0563,0.9387,0.6978,0.9415,2.6343,0.8368,0.9593,0.9428,1.9021,0.9804,0.3896,0,0.7882,0.7655,0.2923,2.2357,0.4468,10.254,0.8949,0,1,0,1,2,0,1,0,1,2,1,1,2,0,0,0,0,0,0,6,836,253,16.8,5.2,2708
-1,1400000US42039111500,111500,42, Pennsylvania,PA,42039, Crawford,42039111500,"Census Tract 1115, Crawford County, Pennsylvania",1.24702761,5166,394,2655,162,2227,163,1275,346,233,111,19733,2538,436,276,705,151,1185,187,918,271,375,130.4,269,549.5,14,62.1,164,78.5,0,15,22,35.3,210,104,102,111,25.2,6.6,10,4.7,19733,2538,12.1,7.2,13.6,2.9,22.9,3.2,17.8,4.7,16.8,5.7,5.2,10.6,0.3,1.3,6.2,2.9,0,0.9,1,1.6,9.4,4.5,2,2.1,0.8321,0.7043,0.7969,0.634,2.9673,0.8038,0.3187,0.6626,0.7904,0.8843,2.6561,0.8448,0.2861,0.3691,0.6552,0.3212,0.6228,0,0.5836,0.5958,0.7472,2.5494,0.6104,8.828,0.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,226,13.7,4.3,7041
-1,1400000US42051262900,262900,42, Pennsylvania,PA,42051, Fayette,42051262900,"Census Tract 2629, Fayette County, Pennsylvania",33.47716889,5048,20,2414,283,1999,243,1272,443,64,59,20155,3107,507,254,884,208,1046,246,1018,243,134,97.6,239,207,29,72.3,0,21.2,311,154,114,90.2,155,76,33,77,25.2,8.8,3,2.5,20155,3107,13.9,6.5,17.5,4.1,20.7,4.9,20.2,4.8,6.7,4.8,4.7,4.1,0.6,1.5,0,0.9,12.9,6,5.7,4.5,7.8,3.7,0.7,1.5,0.8321,0.0532,0.7797,0.7233,2.3882,0.6492,0.6088,0.4779,0.8865,0.4686,2.4419,0.7572,0.2643,0.5149,0.7792,0.389,0,0.889,0.9695,0.5243,0.602,2.9848,0.797,8.5941,0.7312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,411,199,8.1,3.9,3810
-1,1400000US42003160900,160900,42, Pennsylvania,PA,42003, Allegheny,42003160900,"Census Tract 1609, Allegheny County, Pennsylvania",0.48065722,3323,428,1867,95,1695,119,813,380,122,64,38137,6029,116,52,374,67,228,128,359,73,30,43.2,392,603.9,9,41.2,644,103.6,0,10,30,40.3,432,97,94,48,25.2,9.5,5.6,2.9,38137,6029,5.4,2.3,11.3,2.5,6.9,3.7,10.9,2.6,1.8,2.5,11.8,18.1,0.3,1.3,34.5,5.3,0,1.3,1.8,2.4,25.5,5.3,2.8,1.4,0.8321,0.269,0.1555,0.2077,1.4643,0.3279,0.1869,0.0305,0.2991,0.0606,0.5771,0.0305,0.5221,0.3623,0.8843,0.4453,0.9534,0,0.7537,0.8511,0.8019,3.3601,0.9136,6.2858,0.3392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,246,113,7.5,3.5,7835
-1,1400000US42011000500,500,42, Pennsylvania,PA,42011, Berks,42011000500,"Census Tract 5, Berks County, Pennsylvania",0.47283055,3441,434,1313,47,1152,92,866,333,225,96,14976,2277,819,187,427,108,1098,277,650,170,103,66.7,2290,468,547,170.9,0,14.1,0,10,99,79.9,123,65,0,10,25.3,8.9,14.2,5.5,14976,2277,39.4,7,12.4,3.4,31.9,7,18.9,4.3,8.9,5.7,66.6,10.7,17.2,4.9,0,1.1,0,1.9,8.6,6.9,10.7,5.6,0,0.3,0.8333,0.8486,0.9118,0.9863,3.58,0.9227,0.2422,0.9627,0.8364,0.639,2.6803,0.8542,0.8949,0.9851,1.88,0.9695,0,0,0.99,0.635,0,1.625,0.2012,9.7653,0.8595,0,0,1,1,2,0,1,0,0,1,0,1,1,0,0,1,0,0,1,5,561,207,16.3,5.3,4488
-1,1400000US42079217700,217700,42, Pennsylvania,PA,42079, Luzerne,42079217700,"Census Tract 2177, Luzerne County, Pennsylvania",0.56177764,4652,430,1990,118,1704,143,1174,441,536,187,15850,2005,621,155,777,145,1213,269,878,154,304,144,2383,530.1,488,143.3,0,14.1,0,10,28,38.3,201,101,1,2,25.3,9.1,24.9,8.5,15850,2005,20.9,4.8,16.7,3.3,26.1,5.3,18.9,3.6,17.8,8.3,51.2,10.4,11.2,3.1,0,0.7,0,1.2,1.6,2.2,11.8,5.7,0,0,0.8333,0.9739,0.8924,0.8996,3.5991,0.9277,0.5379,0.8405,0.8364,0.9005,3.1154,0.9789,0.8567,0.9646,1.8212,0.9456,0,0,0.7298,0.6664,0.2111,1.6073,0.1965,10.143,0.8852,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,3,803,229,17.3,4.6,3395
