measure,year,county_name,numerator,denominator,rate,rate_lower,rate_upper
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Cumberland,394,243533,12.1,10.9,13.3
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Dauphin,509,272078,15.3,14,16.6
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Delaware,1265,562957,18.2,17.2,19.2
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Elk,138,31119,28.7,23.9,33.5
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Erie,602,278936,17.5,16.1,18.9
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Fayette,614,134255,31.8,29.3,34.3
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Forest,25,7515,20.8,12.6,29
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Franklin,221,152951,10.5,9.1,11.9
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Fulton,37,14615,16.6,11.3,21.9
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Greene,158,37805,31.2,26.3,36.1
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Huntingdon,116,45791,18,14.7,21.3
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Indiana,255,87487,22.1,19.4,24.8
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Jefferson,119,44609,17.7,14.5,20.9
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Juniata,58,24806,15.7,11.7,19.7
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Lackawanna,552,212561,18.4,16.9,19.9
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Lancaster,702,533645,10.2,9.4,11
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Lawrence,419,88514,31.3,28.3,34.3
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Lebanon,255,136196,14.1,12.4,15.8
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Lehigh,786,358286,17.4,16.2,18.6
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Luzerne,880,319337,19.3,18,20.6
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Lycoming,252,116503,15.5,13.6,17.4
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,McKean,188,42708,32,27.4,36.6
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Mercer,405,114957,23.7,21.4,26
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Mifflin,174,46535,25.1,21.4,28.8
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Monroe,361,167242,17.7,15.9,19.5
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Montgomery,1149,816608,10.6,10,11.2
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Montour,41,18609,14.8,10.3,19.3
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Northampton,736,300172,17.8,16.5,19.1
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Northumberland,264,93770,18.9,16.6,21.2
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Perry,106,45523,17.9,14.5,21.3
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Philadelphia,4221,1561562,26.1,25.3,26.9
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Pike,36,56238,4.2,2.8,5.6
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Potter,68,17220,24.6,18.8,30.4
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Schuylkill,445,145546,20.7,18.8,22.6
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Snyder,45,40255,8.7,6.2,11.2
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Somerset,192,76226,16,13.7,18.3
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Sullivan,13,6336,NA,NA,NA
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Susquehanna,162,41947,26.3,22.3,30.3
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Tioga,121,42078,19.1,15.7,22.5
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Union,37,44908,6.6,4.5,8.7
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Venango,255,53503,30,26.3,33.7
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Warren,106,40720,16.4,13.3,19.5
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Washington,662,208175,22,20.3,23.7
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Wayne,114,51436,15.1,12.3,17.9
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Westmoreland,1264,359353,22.5,21.3,23.7
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,Wyoming,115,28143,29.5,24.1,34.9
"Chronic obstructive pulmonary disease (COPD) age-adjusted hospitalization rate per 10,000",2014,York,779,441177,14,13,15
"Hospital beds per 1,000",2017,Adams,76,102336,0.7,0.6,0.9
"Hospital beds per 1,000",2017,Allegheny,4892,1223048,4,3.9,4.1
"Hospital beds per 1,000",2017,Armstrong,149,65642,2.3,1.9,2.6
"Hospital beds per 1,000",2017,Beaver,285,166140,1.7,1.5,1.9
"Hospital beds per 1,000",2017,Bedford,24,48480,0.5,0.3,0.7
"Hospital beds per 1,000",2017,Berks,873,417854,2.1,2,2.2
"Hospital beds per 1,000",2017,Blair,416,123457,3.4,3,3.7
"Hospital beds per 1,000",2017,Bradford,310,60853,5.1,4.5,5.7
"Hospital beds per 1,000",2017,Bucks,908,628341,1.4,1.4,1.5
"Hospital beds per 1,000",2017,Butler,296,187108,1.6,1.4,1.8
"Hospital beds per 1,000",2017,Cambria,474,133054,3.6,3.2,3.9
"Hospital beds per 1,000",2017,Cameron,0,4592,0,NaN,NaN
"Hospital beds per 1,000",2017,Carbon,159,63853,2.5,2.1,2.9
"Hospital beds per 1,000",2017,Centre,260,162660,1.6,1.4,1.8
"Hospital beds per 1,000",2017,Chester,797,519293,1.5,1.4,1.6
"Hospital beds per 1,000",2017,Clarion,66,38458,1.7,1.3,2.1
"Hospital beds per 1,000",2017,Clearfield,262,79685,3.3,2.9,3.7
"Hospital beds per 1,000",2017,Clinton,24,38998,0.6,0.4,0.9
"Hospital beds per 1,000",2017,Columbia,166,65932,2.5,2.1,2.9
"Hospital beds per 1,000",2017,Crawford,199,86159,2.3,2,2.6
"Hospital beds per 1,000",2017,Cumberland,356,250066,1.4,1.3,1.6
"Hospital beds per 1,000",2017,Dauphin,1125,275710,4.1,3.8,4.3
"Hospital beds per 1,000",2017,Delaware,933,564696,1.7,1.5,1.8
"Hospital beds per 1,000",2017,Elk,35,30197,1.2,0.8,1.5
"Hospital beds per 1,000",2017,Erie,862,274541,3.1,2.9,3.3
"Hospital beds per 1,000",2017,Fayette,207,131504,1.6,1.4,1.8
"Hospital beds per 1,000",2017,Forest,0,7297,0,NaN,NaN
"Hospital beds per 1,000",2017,Franklin,329,154234,2.1,1.9,2.4
"Hospital beds per 1,000",2017,Fulton,21,14590,1.4,0.8,2.1
"Hospital beds per 1,000",2017,Greene,49,36770,1.3,1,1.7
"Hospital beds per 1,000",2017,Huntingdon,62,45491,1.4,1,1.7
"Hospital beds per 1,000",2017,Indiana,166,84953,2,1.7,2.3
"Hospital beds per 1,000",2017,Jefferson,80,43804,1.8,1.4,2.2
"Hospital beds per 1,000",2017,Juniata,0,24514,0,NaN,NaN
"Hospital beds per 1,000",2017,Lackawanna,661,210761,3.1,2.9,3.4
"Hospital beds per 1,000",2017,Lancaster,979,542903,1.8,1.7,1.9
"Hospital beds per 1,000",2017,Lawrence,164,87069,1.9,1.6,2.2
"Hospital beds per 1,000",2017,Lebanon,159,139754,1.1,1,1.3
"Hospital beds per 1,000",2017,Lehigh,1636,366494,4.5,4.2,4.7
"Hospital beds per 1,000",2017,Luzerne,774,317343,2.4,2.3,2.6
"Hospital beds per 1,000",2017,Lycoming,261,113841,2.3,2,2.6
"Hospital beds per 1,000",2017,McKean,0,41330,0,NaN,NaN
"Hospital beds per 1,000",2017,Mercer,382,111750,3.4,3.1,3.8
"Hospital beds per 1,000",2017,Mifflin,123,46388,2.7,2.2,3.1
"Hospital beds per 1,000",2017,Monroe,321,168046,1.9,1.7,2.1
"Hospital beds per 1,000",2017,Montgomery,2112,826075,2.6,2.4,2.7
"Hospital beds per 1,000",2017,Montour,533,18272,29.2,26.7,31.6
"Hospital beds per 1,000",2017,Northampton,324,303405,1.1,1,1.2
"Hospital beds per 1,000",2017,Northumberland,50,92029,0.5,0.4,0.7
"Hospital beds per 1,000",2017,Perry,0,46127,0,NaN,NaN
"Hospital beds per 1,000",2017,Philadelphia,5307,1580863,3.4,3.3,3.4
"Hospital beds per 1,000",2017,Pike,0,55691,0,NaN,NaN
"Hospital beds per 1,000",2017,Potter,35,16802,2.1,1.4,2.8
"Hospital beds per 1,000",2017,Schuylkill,240,142569,1.7,1.5,1.9
"Hospital beds per 1,000",2017,Snyder,0,40801,0,NaN,NaN
"Hospital beds per 1,000",2017,Somerset,172,74501,2.3,2,2.7
"Hospital beds per 1,000",2017,Sullivan,0,6089,0,NaN,NaN
"Hospital beds per 1,000",2017,Susquehanna,50,40985,1.2,0.9,1.6
"Hospital beds per 1,000",2017,Tioga,25,40793,0.6,0.4,0.9
"Hospital beds per 1,000",2017,Union,132,44595,3,2.5,3.5
"Hospital beds per 1,000",2017,Venango,158,51762,3.1,2.6,3.5
"Hospital beds per 1,000",2017,Warren,85,39659,2.1,1.7,2.6
"Hospital beds per 1,000",2017,Washington,510,207298,2.5,2.2,2.7
"Hospital beds per 1,000",2017,Wayne,87,51205,1.7,1.3,2.1
"Hospital beds per 1,000",2017,Westmoreland,425,352627,1.2,1.1,1.3
"Hospital beds per 1,000",2017,Wyoming,22,27322,0.8,0.5,1.1
"Hospital beds per 1,000",2017,York,757,446078,1.7,1.6,1.8
"Hospital beds per 1,000",2017,Pennsylvania,31463,12805537,2.5,2.4,2.5
Hospital average inpatient occupancy rate,2017,Adams,16140,27740,58.2,57.3,59.1
Hospital average inpatient occupancy rate,2017,Allegheny,1251608,1786333,70.1,69.9,70.2
Hospital average inpatient occupancy rate,2017,Armstrong,21440,54385,39.4,38.9,40
Hospital average inpatient occupancy rate,2017,Beaver,55384,104025,53.2,52.8,53.7
Hospital average inpatient occupancy rate,2017,Bedford,4914,10430,47.1,45.8,48.4
Hospital average inpatient occupancy rate,2017,Berks,194273,307197,63.2,63,63.5
Hospital average inpatient occupancy rate,2017,Blair,94613,151914,62.3,61.9,62.7
Hospital average inpatient occupancy rate,2017,Bradford,69714,116024,60.1,59.6,60.5
Hospital average inpatient occupancy rate,2017,Bucks,207442,349260,59.4,59.1,59.7
Hospital average inpatient occupancy rate,2017,Butler,58770,108040,54.4,54,54.8
Hospital average inpatient occupancy rate,2017,Cambria,88405,171560,51.5,51.2,51.9
Hospital average inpatient occupancy rate,2017,Cameron,NA,NA,NA,NA,NA
Hospital average inpatient occupancy rate,2017,Carbon,25969,58035,44.7,44.2,45.3
Hospital average inpatient occupancy rate,2017,Centre,50387,94900,53.1,52.6,53.6
Hospital average inpatient occupancy rate,2017,Chester,180124,290905,61.9,61.6,62.2
Hospital average inpatient occupancy rate,2017,Clarion,6636,24468,27.1,26.5,27.8
Hospital average inpatient occupancy rate,2017,Clearfield,47328,98124,48.2,47.8,48.7
Hospital average inpatient occupancy rate,2017,Clinton,3226,11802,27.3,26.4,28.3
Hospital average inpatient occupancy rate,2017,Columbia,16319,62551,26.1,25.7,26.5
Hospital average inpatient occupancy rate,2017,Crawford,43199,74590,57.9,57.4,58.5
Hospital average inpatient occupancy rate,2017,Cumberland,65847,129940,50.7,50.3,51.1
Hospital average inpatient occupancy rate,2017,Dauphin,324530,425638,76.2,76,76.5
Hospital average inpatient occupancy rate,2017,Delaware,214012,340545,62.8,62.6,63.1
Hospital average inpatient occupancy rate,2017,Elk,8486,13923,60.9,59.7,62.2
Hospital average inpatient occupancy rate,2017,Erie,186758,313605,59.6,59.3,59.8
Hospital average inpatient occupancy rate,2017,Fayette,42679,75555,56.5,56,57
Hospital average inpatient occupancy rate,2017,Forest,NA,NA,NA,NA,NA
Hospital average inpatient occupancy rate,2017,Franklin,63751,119689,53.3,52.9,53.7
Hospital average inpatient occupancy rate,2017,Fulton,3092,8849,34.9,33.7,36.2
Hospital average inpatient occupancy rate,2017,Greene,7761,17930,43.3,42.3,44.2
Hospital average inpatient occupancy rate,2017,Huntingdon,9575,23830,40.2,39.4,41
Hospital average inpatient occupancy rate,2017,Indiana,30709,60590,50.7,50.1,51.3
Hospital average inpatient occupancy rate,2017,Jefferson,12993,31130,41.7,41,42.5
Hospital average inpatient occupancy rate,2017,Juniata,NA,NA,NA,NA,NA
Hospital average inpatient occupancy rate,2017,Lackawanna,142798,241265,59.2,58.9,59.5
Hospital average inpatient occupancy rate,2017,Lancaster,200953,350211,57.4,57.1,57.6
Hospital average inpatient occupancy rate,2017,Lawrence,24914,39710,62.7,62,63.5
Hospital average inpatient occupancy rate,2017,Lebanon,31133,58035,53.6,53,54.2
Hospital average inpatient occupancy rate,2017,Lehigh,489818,591220,82.8,82.6,83.1
Hospital average inpatient occupancy rate,2017,Luzerne,175414,282510,62.1,61.8,62.4
Hospital average inpatient occupancy rate,2017,Lycoming,58060,99002,58.6,58.2,59.1
Hospital average inpatient occupancy rate,2017,McKean,NA,NA,NA,NA,NA
Hospital average inpatient occupancy rate,2017,Mercer,61306,137222,44.7,44.3,45
Hospital average inpatient occupancy rate,2017,Mifflin,19395,44895,43.2,42.6,43.8
Hospital average inpatient occupancy rate,2017,Monroe,63192,117165,53.9,53.5,54.4
Hospital average inpatient occupancy rate,2017,Montgomery,442175,774530,57.1,56.9,57.3
Hospital average inpatient occupancy rate,2017,Montour,153839,194108,79.3,78.9,79.7
Hospital average inpatient occupancy rate,2017,Northampton,60172,118260,50.9,50.5,51.3
Hospital average inpatient occupancy rate,2017,Northumberland,5571,18250,30.5,29.7,31.3
Hospital average inpatient occupancy rate,2017,Perry,NA,NA,NA,NA,NA
Hospital average inpatient occupancy rate,2017,Philadelphia,1380944,1925262,71.7,71.6,71.8
Hospital average inpatient occupancy rate,2017,Pike,NA,NA,NA,NA,NA
Hospital average inpatient occupancy rate,2017,Potter,7458,13403,55.6,54.4,56.9
Hospital average inpatient occupancy rate,2017,Schuylkill,55267,89217,61.9,61.4,62.5
Hospital average inpatient occupancy rate,2017,Snyder,NA,NA,NA,NA,NA
Hospital average inpatient occupancy rate,2017,Somerset,17007,62780,27.1,26.7,27.5
Hospital average inpatient occupancy rate,2017,Sullivan,NA,NA,NA,NA,NA
Hospital average inpatient occupancy rate,2017,Susquehanna,6783,18952,35.8,34.9,36.6
Hospital average inpatient occupancy rate,2017,Tioga,5987,9125,65.6,63.9,67.3
Hospital average inpatient occupancy rate,2017,Union,17983,48180,37.3,36.8,37.9
Hospital average inpatient occupancy rate,2017,Venango,27640,57670,47.9,47.4,48.5
Hospital average inpatient occupancy rate,2017,Warren,13176,32630,40.4,39.7,41.1
Hospital average inpatient occupancy rate,2017,Washington,94225,186150,50.6,50.3,50.9
Hospital average inpatient occupancy rate,2017,Wayne,14578,32749,44.5,43.8,45.2
Hospital average inpatient occupancy rate,2017,Westmoreland,100413,155125,64.7,64.3,65.1
Hospital average inpatient occupancy rate,2017,Wyoming,1075,8030,13.4,12.6,14.2
Hospital average inpatient occupancy rate,2017,York,199347,276305,72.1,71.8,72.5
Hospital average inpatient occupancy rate,2017,Pennsylvania,7293657,11488538,63.5,63.4,63.5
"Hospital admissions per 1,000",2017,Adams,4142,102336,40.5,39.2,41.7
"Hospital admissions per 1,000",2017,Allegheny,219317,1223048,179.3,178.6,180.1
"Hospital admissions per 1,000",2017,Armstrong,4903,65642,74.7,72.6,76.8
"Hospital admissions per 1,000",2017,Beaver,12527,166140,75.4,74.1,76.7
"Hospital admissions per 1,000",2017,Bedford,1713,48480,35.3,33.7,37
"Hospital admissions per 1,000",2017,Berks,40033,417854,95.8,94.9,96.7
"Hospital admissions per 1,000",2017,Blair,22670,123457,183.6,181.2,186
"Hospital admissions per 1,000",2017,Bradford,14753,60853,242.4,238.5,246.3
"Hospital admissions per 1,000",2017,Bucks,44710,628341,71.2,70.5,71.8
"Hospital admissions per 1,000",2017,Butler,12255,187108,65.5,64.3,66.7
"Hospital admissions per 1,000",2017,Cambria,18474,133054,138.8,136.8,140.8
"Hospital admissions per 1,000",2017,Cameron,0,4592,0,NaN,NaN
"Hospital admissions per 1,000",2017,Carbon,4416,63853,69.2,67.1,71.2
"Hospital admissions per 1,000",2017,Centre,13737,162660,84.5,83,85.9
"Hospital admissions per 1,000",2017,Chester,42243,519293,81.3,80.6,82.1
"Hospital admissions per 1,000",2017,Clarion,1687,38458,43.9,41.8,46
"Hospital admissions per 1,000",2017,Clearfield,10905,79685,136.9,134.3,139.4
"Hospital admissions per 1,000",2017,Clinton,1032,38998,26.5,24.8,28.1
"Hospital admissions per 1,000",2017,Columbia,3733,65932,56.6,54.8,58.4
"Hospital admissions per 1,000",2017,Crawford,8960,86159,104,101.8,106.1
"Hospital admissions per 1,000",2017,Cumberland,14851,250066,59.4,58.4,60.3
"Hospital admissions per 1,000",2017,Dauphin,62843,275710,227.9,226.1,229.7
"Hospital admissions per 1,000",2017,Delaware,43489,564696,77,76.3,77.7
"Hospital admissions per 1,000",2017,Elk,1864,30197,61.7,58.9,64.5
"Hospital admissions per 1,000",2017,Erie,38769,274541,141.2,139.8,142.6
"Hospital admissions per 1,000",2017,Fayette,10280,131504,78.2,76.7,79.7
"Hospital admissions per 1,000",2017,Forest,0,7297,0,NaN,NaN
"Hospital admissions per 1,000",2017,Franklin,15580,154234,101,99.4,102.6
